streetLine1,postalCode,city,state,longitude,latitude
"10 Rue Daoust","J0P1H0","Hudson","Montérégie","-74.13141322238307","45.45420876645255"
"1099 Route De Lotbinière","J7V4K8","Vaudreuil-Dorion","Montérégie","-73.97454790478336","45.33703835459946"
"125 Boulevard de la Cité-des-Jeunes","J7V8G6","Vaudreuil-Dorion","Montérégie","-74.03410613912341","45.39364995743972"
"452 Rue Lafleur","J7V6N4","Vaudreuil-Dorion","Montérégie","-74.02397534591758","45.40440524988387"
"2515 Rue Dutrisac","J7V9W7","Vaudreuil-Dorion","Montérégie","-74.03450429684686","45.40488278140432"
"3000 Avenue de la Canardière","J7V9E6","Vaudreuil-Dorion","Montérégie","-74.01905422746383","45.40964692304964"
"3011 Avenue de la Canardière","J7V9E6","Vaudreuil-Dorion","Montérégie","-74.02016468556053","45.40955186159228"
"1159 Rue de la Relève","J7T3G5","Saint-Lazare","Montérégie","-74.11523425750126","45.39277668264065"
"37 Rue Principale","J7X1A1","Les Coteaux","Montérégie","-74.20106588223399","45.25970092684617"
"2653 Rue du Sanctuaire","J7T0B7","Saint-Lazare","Montérégie","-74.17041481373178","45.41369074897606"
"2663 Rue Simpson","J7T2A1","Saint-Lazare","Montérégie","-74.16043208511967","45.43085530100105"
"180 296e Avenue","J0K2B0","Saint-Côme","Lanaudière","-73.81522410399145","46.30840035225555"
"3331 Route du Lac-Clair","J0K2B0","Saint-Côme","Lanaudière","-73.87327643727781","46.30348077475241"
"52 Chemin du Lac-Vert","J0K2S0","Saint-Jean-de-Matha","Lanaudière","-73.53536854000649","46.25533276641822"
"401 Rue Champlain","J0K2S0","Saint-Jean-de-Matha","Lanaudière","-73.5235370545211","46.25399582619622"
"193 Rue Denis-Drouin","J0K2S0","Saint-Jean-de-Matha","Lanaudière","-73.49260286945191","46.24860112686734"
"150 Rue Préville","J0K1W0","Saint-Alphonse-Rodriguez","Lanaudière","-73.68132828271426","46.14508705640394"
"229 Rue de la Dame","J0K1W0","Saint-Alphonse-Rodriguez","Lanaudière","-73.66388430329059","46.13811306247111"
"81 Rue du Lac-Long Sud","J0K1W0","Saint-Alphonse-Rodriguez","Lanaudière","-73.67059645638373","46.14757428132018"
"191 Rue des Jumeaux","J0K1Y0","Sainte-Béatrix","Lanaudière","-73.62619755482781","46.17914634601333"
"1861 Chemin du Lac-des-Becs-Scie Ouest","J0R1R1","Saint-Sauveur","Laurentides","-74.22214854949706","45.85075793838905"
"617 Chemin des Cimes","J0R1R3","Saint-Sauveur","Laurentides","-74.15748493051896","45.86898013727323"
"695 Rue des Malards","J0K3K0","Chertsey","Lanaudière","-73.90518929066455","46.01531588068481"
"130 Chemin du Boisé","J0K3K0","Chertsey","Lanaudière","-73.82547890917478","46.1354310219452"
"67 Rue Paré","J0K3K0","Chertsey","Lanaudière","-73.92940104924496","46.15566818304722"
"840 Rang Castle-D'Autray","J0K2M0","Saint-Félix-de-Valois","Lanaudière","-73.431746777482","46.17192405641942"
"745 Chemin du Lac-Taureau","J0K3B0","Saint-Michel-des-Saints","Lanaudière","-73.88440995274337","46.69447667944671"
"300 Chemin Cloutier","J0K3B0","Saint-Michel-des-Saints","Lanaudière","-73.76800077929292","46.71097975863071"
"1570 Chemin du Lac-Saint-Stanislas Sud","J0K3N0","Saint-Zénon","Lanaudière","-73.74338931774575","46.63327306344003"
"1041 Chemin des Pins","J0K3N0","Saint-Zénon","Lanaudière","-73.89300514877604","46.57784165194584"
"67 Camping-Lac-Sauvage","J0K3N0","Saint-Zénon","Lanaudière","-73.84516054228801","46.51702109613424"
"1393 Chemin Lapointe","J0T2B0","Saint-Adolphe-d'Howard","Laurentides","-74.32876225624481","45.96883213863986"
"2616 Montée du Lac-Louise","J0T2B0","Saint-Adolphe-d'Howard","Laurentides","-74.34145217201686","45.94701366332497"
"195 Chemin du Domaine-Filion","J0R1R7","Saint-Sauveur","Laurentides","-74.19234721573564","45.90873960379751"
"15 Chemin du Détour","J0T2C0","Saint-Donat","Lanaudière","-74.17336874700217","46.28476864904533"
"251 Chemin Fusey","J0T2C0","Saint-Donat","Lanaudière","-74.17768306817737","46.26745498041063"
"8 Chemin de la Colline","J0R1R2","Saint-Sauveur","Laurentides","-74.18501092376181","45.88014759162635"
"106 7e Avenue","J0T2B0","Saint-Adolphe-d'Howard","Laurentides","-74.35783930101579","45.97416401908289"
"14 Rue du Pinehurst","J0R1H0","Morin-Heights","Laurentides","-74.22999888908599","45.8883237109062"
"1732 Rue du Manège","J8B1Y3","Sainte-Adèle","Laurentides","-74.1134914523542","45.97822930884912"
"580 Chemin des Frênes","J0R1K0","Piedmont","Laurentides","-74.14325073434962","45.89087811383263"
"16 Rue du Lièvre","J0R1H0","Morin-Heights","Laurentides","-74.23435755056069","45.90937328996223"
"3110 Rue Saguenay","J9Y0E2","Rouyn-Noranda","Abitibi-Témiscamingue","-79.03734540586125","48.28979263316096"
"425 Avenue Murdoch","J9X1G7","Rouyn-Noranda","Abitibi-Témiscamingue","-79.02911276233148","48.24842273915884"
"361 Rue Iberville Ouest","J9X6M2","Rouyn-Noranda","Abitibi-Témiscamingue","-79.0306630728028","48.23180456559659"
"51 Rue Taschereau Est","J9X3E3","Rouyn-Noranda","Abitibi-Témiscamingue","-79.01855239720969","48.23765180500876"
"57 Rue Taschereau Ouest","J9X2V3","Rouyn-Noranda","Abitibi-Témiscamingue","-79.02174346038005","48.23722739237206"
"861 Rue Gagné","J8B2N9","Sainte-Adèle","Laurentides","-74.13233480045325","45.94886095140331"
"2515 Chemin du Village","J0T2B0","Saint-Adolphe-d'Howard","Laurentides","-74.35178138300164","45.98109893186172"
"402 Rue Saint-Jean","J2G2H4","Granby","Estrie","-72.732531994299","45.40636813024997"
"3681 Route Harwood","J7V0K1","Vaudreuil-Dorion","Montérégie","-74.12875893747774","45.43837567310072"
"57 Rue Lower Whitlock","J0P1H0","Hudson","Montérégie","-74.15640520353999","45.4649020947008"
"1187 Rue Albert-Beaulne","J7T3G3","Saint-Lazare","Montérégie","-74.11683075326091","45.39394692414402"
"2804 Rue de Ramezay","J7T3K7","Saint-Lazare","Montérégie","-74.17326701852022","45.40965158392572"
"1488 Rue des Sablières","J7T2K2","Saint-Lazare","Montérégie","-74.17222988934806","45.40407858032793"
"2606 Croissant des Écorces","J7T2K7","Saint-Lazare","Montérégie","-74.1670646197187","45.39718896271302"
"129 Rue des Francs-Tireurs","J7X1A2","Les Coteaux","Montérégie","-74.20318287789573","45.26191064008317"
"333 Rue Lorne-Worsley","J7V4K3","Vaudreuil-Dorion","Montérégie","-74.04669163330556","45.395507110114"
"2514 Boulevard Perrot","J7W2Z3","Notre-Dame-de-l'Île-Perrot","Montérégie","-73.92607985559681","45.35769580042648"
"836 Route de la Cité-des-Jeunes","J7T2B5","Saint-Lazare","Montérégie","-74.10533992980808","45.37997046371783"
"921 Rue de Clichy","J7V0A2","Vaudreuil-Dorion","Montérégie","-74.03332496115564","45.36751995589023"
"97 Chemin de la Gare","J0R1K0","Piedmont","Laurentides","-74.1398365875917","45.90213552425223"
"595 Chemin du Moulin","J8B2H9","Sainte-Adèle","Laurentides","-74.19595892396345","45.97387925202078"
"67 Avenue Aubry","J0R1R6","Saint-Sauveur","Laurentides","-74.14877807504092","45.89455603090235"
"2 Chemin des Orioles","J0R1B0","Sainte-Anne-des-Lacs","Laurentides","-74.16961622644003","45.83562357843385"
"1131 Montée d'Anjou","J0R1R1","Saint-Sauveur","Laurentides","-74.18614768710513","45.84701181242266"
"150 Chemin White Peak","J0T2B0","Saint-Adolphe-d'Howard","Laurentides","-74.40367050470492","45.94441507284327"
"1290 Chemin des Chanterelles","J8B2V8","Sainte-Adèle","Laurentides","-74.1734468303965","45.93131145856044"
"1521 Chemin du Pavillon","J0T2B0","Saint-Adolphe-d'Howard","Laurentides","-74.32270604485778","45.94233639966241"
"2004 Chemin du Coteau-du-Lac","J0T2B0","Saint-Adolphe-d'Howard","Laurentides","-74.32556855617213","45.99004871800792"
"217 Chemin de l'Héritage","J0T2B0","Saint-Adolphe-d'Howard","Laurentides","-74.37288917282189","45.94559915799165"
"9025 Chemin de la Taïga","J0R1R1","Saint-Sauveur","Laurentides","-74.21461969343883","45.86253245900144"
"69 Rue de Windsor","J2H1J7","Granby","Estrie","-72.71327005409229","45.41549900695161"
"100 Rue Grove","J2G4M8","Granby","Estrie","-72.71468163399602","45.40369955251139"
"420 Route 137 Nord","J0E2C0","Sainte-Cécile-de-Milton","Estrie","-72.75820297378193","45.49626514598543"
"433 Rue Laurier","J2G5L8","Granby","Estrie","-72.7256136907524","45.41623608528359"
"166 Rue Northcote","J7W5E2","Pincourt","Montérégie","-73.98311864539484","45.37990232663888"
"90 Chemin des Renards","J0P1P0","Rigaud","Montérégie","-74.27405519205311","45.46217658077273"
"1075 Chemin Sainte-Marie","J0P1W0","Sainte-Marthe","Montérégie","-74.338088767342","45.38924205830867"
"297 Chemin Sainte-Marie","J0P1W0","Sainte-Marthe","Montérégie","-74.27798248748444","45.38113239987621"
"528 Rue Bridle Path","J0P1H0","Hudson","Montérégie","-74.15877699227623","45.44786312056556"
"1762 Rue du Bordeaux","J7T2C1","Saint-Lazare","Montérégie","-74.15721721890748","45.4115267929156"
"106 Rue Souvenir","J7W3N8","Pincourt","Montérégie","-73.97743321851519","45.38103286902772"
"29 Rue Saint-Pierre","J7V7J4","L'Île-Perrot","Montérégie","-73.96038954842138","45.394051080175"
"36 Avenue Saint-Charles","J7V2K5","Vaudreuil-Dorion","Montérégie","-74.01075638928735","45.38483019966307"
"2074 Rue du Paysan","J7T2E5","Saint-Lazare","Montérégie","-74.14028596261353","45.41350374918357"
"31 Rue Mayfair","J0P1H0","Hudson","Montérégie","-74.18304879619177","45.45421267475231"
"635 Rue Main","J0P1H0","Hudson","Montérégie","-74.15927902466234","45.46680221950093"
"3023 Place Palomino","J7T2B1","Saint-Lazare","Montérégie","-74.1766095521327","45.42531644194261"
"598 Rue Main","J0P1J0","Hudson","Montérégie","-74.15199787601905","45.46529627180449"
"112 Avenue Marc-Aurèle-Fortin","J7V8H5","Vaudreuil-Dorion","Montérégie","-74.0377096614116","45.39442544512816"
"1519 Rue du Canyon","J7T3E4","Saint-Lazare","Montérégie","-74.15121011404483","45.39686649015805"
"3620 Route Harwood","J7V0K1","Vaudreuil-Dorion","Montérégie","-74.12707549221608","45.4366044497953"
"41 Rue de la Seigneurie","J7W0M9","Pincourt","Montérégie","-73.97237767638433","45.38733410236533"
"16 Rue de la Poudrière","J0P1P0","Rigaud","Montérégie","-74.25731892704414","45.47953006581379"
"2744 Rue Bécancour","G0S1V0","Lyster","Centre-du-Québec","-71.6046259254688","46.3714788055511"
"2525 Rue Dutrisac","J7V9W7","Vaudreuil-Dorion","Montérégie","-74.03490330101317","45.40469073773425"
"2525 Rue Dutrisac","J7V9W7","Vaudreuil-Dorion","Montérégie","-74.03490330101317","45.40469073773425"
"2535 Rue Dutrisac","J7V9W7","Vaudreuil-Dorion","Montérégie","-74.03524167307847","45.40457388389927"
"241 Chemin du Juge-Guibault","J0K3K0","Chertsey","Lanaudière","-73.83018686182751","46.1369711191919"
"7691 Avenue Samuel Sud","J0K3K0","Chertsey","Lanaudière","-73.8859321135055","46.07503185199892"
"1351 3e Rue","J0K3K0","Chertsey","Lanaudière","-73.81600786806071","46.11488824922678"
"143 Avenue de la Vallée","J0R1R5","Saint-Sauveur","Laurentides","-74.16605717210598","45.88196964571336"
"968 Rue Lessard","J8B2P4","Sainte-Adèle","Laurentides","-74.1351635742567","45.94919617733888"
"981 Rang du Sacré-Coeur","J0K2S0","Saint-Jean-de-Matha","Lanaudière","-73.47426527217164","46.25387866696808"
"110 Chemin au Pied-de-la-Montagne","J0K2S0","Saint-Jean-de-Matha","Lanaudière","-73.58347735298432","46.22998779671499"
"410 1re avenue Saint-Vincent","J0K1Y0","Sainte-Béatrix","Lanaudière","-73.64650053105683","46.21818190646618"
"210 Avenue des Pins","J0K1Y0","Sainte-Béatrix","Lanaudière","-73.63037095217024","46.19884455643474"
"50 Rang Pic-Dur","J0K1Y0","Sainte-Béatrix","Lanaudière","-73.67173901862942","46.21750803199347"
"760 Avenue du Lac-Cloutier Sud","J0K1Y0","Sainte-Béatrix","Lanaudière","-73.64448731758688","46.19084561521361"
"421 Avenue du Lac-Cloutier Sud","J0K1Y0","Sainte-Béatrix","Lanaudière","-73.63876617545407","46.18080594789789"
"1347 Rang Sainte-Cécile","J0K1Y0","Sainte-Béatrix","Lanaudière","-73.64251317024849","46.219484460448"
"3 Rue du Sommet","J0K1Y0","Sainte-Béatrix","Lanaudière","-73.67498910907241","46.21933979253524"
"170 Chemin du Lac-Raymond","J0K3N0","Saint-Zénon","Lanaudière","-73.6947321114977","46.48549426433838"
"750 Chemin Marcil Nord","J0K3N0","Saint-Zénon","Lanaudière","-73.77769161079398","46.6240336126564"
"640 Chemin du Lac-Saint-Sébastien","J0K3N0","Saint-Zénon","Lanaudière","-73.87836726738021","46.5720726216877"
"61 Chemin Saint-Ignace","J0K3N0","Saint-Zénon","Lanaudière","-73.77226564063082","46.64083241722213"
"901 Route Louis-Cyr","J0K2S0","Saint-Jean-de-Matha","Lanaudière","-73.52603066103892","46.22454577034378"
"610 Route Louis-Cyr","J0K2S0","Saint-Jean-de-Matha","Lanaudière","-73.51708751772024","46.2163854177026"
"509 Rue Marmen","J0T2C0","Saint-Donat","Lanaudière","-74.22301833710007","46.31634764355179"
"64 Chemin G.-Scanzano","J0T2C0","Saint-Donat","Lanaudière","-74.20867280175769","46.36429064716519"
"40 Chemin de la Chute","J0T2C0","Saint-Donat","Lanaudière","-74.24880229786699","46.24199774121247"
"70 Rue Rivard","J0T2C0","Saint-Donat","Lanaudière","-74.21494168420965","46.3101909545064"
"414 Rue Saint-Amour","J0T2C0","Saint-Donat","Lanaudière","-74.22458381528105","46.32288780831965"
"371 Rue Desrochers Ouest","J0K3K0","Chertsey","Lanaudière","-73.92645945780608","46.0207730567248"
"190 Chemin du Lac-Blanc","J0T2C0","Saint-Donat","Lanaudière","-74.21952090628146","46.33756331264707"
"9 Chemin de la Chute","J0T2C0","Saint-Donat","Lanaudière","-74.24330162897823","46.23967588777246"
"213 Rue Ritchie","J0T2C0","Saint-Donat","Lanaudière","-74.22056940505348","46.31283370321002"
"20 Rue Maurice-Aveline","J8B2M8","Sainte-Adèle","Laurentides","-74.12863450877403","45.94766821580683"
"215 Promenade des Cervidés","J0R1H0","Morin-Heights","Laurentides","-74.2811965937093","45.91036431968389"
"2822 Chemin du Mont-Sauvage","J8B2E3","Sainte-Adèle","Laurentides","-74.15470262026524","45.97277348977219"
"19 Rue de l'Escale","J0R1H0","Morin-Heights","Laurentides","-74.23519940706692","45.89761156925515"
"6 Chemin des Capucines","J0R1B0","Sainte-Anne-des-Lacs","Laurentides","-74.11149286830978","45.86552630144143"
"29 Chemin du Sommet-Vert","J0T2B0","Saint-Adolphe-d'Howard","Laurentides","-74.29859660613512","45.935109654957"
"1220 Rue du Bourg-Joli","J8B1W8","Sainte-Adèle","Laurentides","-74.13333854690848","45.95628418460031"
"381 Rue du Baron","J0R1R4","Saint-Sauveur","Laurentides","-74.16696367175749","45.89372883509593"
"25 Chemin Cléophas","J0T2C0","Saint-Donat","Lanaudière","-74.2606989564364","46.29364577274925"
"1409 Route 125 Nord","J0T2C0","Saint-Donat","Lanaudière","-74.23764562843519","46.36278791582043"
"30 Chemin du Versant","J0T2C0","Saint-Donat","Lanaudière","-74.1955076949933","46.32156775439984"
"360 Route 125 Nord","J0T2C0","Saint-Donat","Lanaudière","-74.22334060601756","46.33560336317917"
"2351 Route 125 Nord","J0T2C0","Saint-Donat","Lanaudière","-74.25344812569818","46.38340030582734"
"956 Rue de Ronchamp","J8B1T2","Sainte-Adèle","Laurentides","-74.1219050456886","45.95689532990082"
"750 Rue de Fribourg","J8B2G6","Sainte-Adèle","Laurentides","-74.15279547190313","45.98288880869834"
"187 Chemin du Lac-Breton","J0R1R1","Saint-Sauveur","Laurentides","-74.2282557947571","45.8712348252585"
"1727 Chemin de la Baie-du-Lac","J0R1R1","Saint-Sauveur","Laurentides","-74.21045913383772","45.85042230216448"
"1735 Route 125 Nord","J0T2C0","Saint-Donat","Lanaudière","-74.24224811763345","46.37031099526728"
"487 Rue Fournier","J7Z4V2","Saint-Jérôme","Laurentides","-74.00098891096262","45.77955157480351"
"495 Rue Rochon","J7Y3Z7","Saint-Jérôme","Laurentides","-74.01949270643077","45.77494287735581"
"86 Rue d'Orléans","J2H1Y8","Granby","Estrie","-72.72784869089243","45.42523277329664"
"450 Rue de l'Église","G0X2Y0","Saint-Narcisse","Mauricie","-72.4732036938447","46.5655938524468"
"132 Rue des Hautbois","J5K2H6","Saint-Colomban","Laurentides","-74.13565611111312","45.73209790502487"
"150 Rue Désormeaux","J7Y3C3","Saint-Jérôme","Laurentides","-74.01353591406595","45.78610138783728"
"50 Rue Philippe-Baril","G0X2Y0","Saint-Narcisse","Mauricie","-72.4779665465365","46.5685676375366"
"61 Rang des Chutes Nord","G0X2Y0","Saint-Narcisse","Mauricie","-72.4650089908416","46.5697303975746"
"95 Rue Gouin","J2G9S7","Granby","Estrie","-72.747330450695","45.38235537426565"
"180 Rue Deschambault","J7Y0B1","Saint-Jérôme","Laurentides","-74.01470643893855","45.76538300162549"
"649 Rue Delorme","J2J2H4","Granby","Estrie","-72.75015214918173","45.38189240372992"
"310 Rue Alfred","G0X2Y0","Saint-Narcisse","Mauricie","-72.4682713089177","46.5632660061826"
"756 Rue de la Terrasse-Michel","J5K1S3","Saint-Colomban","Laurentides","-74.16597086424153","45.778957868112"
"383 Rue Genest","G0X2Y0","Saint-Narcisse","Mauricie","-72.4742588650768","46.5687747619756"
"208 Rue du Jardin","J5K1W8","Saint-Colomban","Laurentides","-74.10708176586984","45.75676270197513"
"122 Chemin de la Reine","J5K1C3","Saint-Colomban","Laurentides","-74.07077140891916","45.75829707535026"
"741 Rue Massicotte","G0X2Y0","Saint-Narcisse","Mauricie","-72.4767015881386","46.5583265189395"
"177 Rue de l'Église","G0X2Y0","Saint-Narcisse","Mauricie","-72.4665907102092","46.5607029657289"
"563 Boulevard de La Salette","J5L0C6","Saint-Jérôme","Laurentides","-74.04787888085966","45.7924832538456"
"483 Rue Principale","G0X2Y0","Saint-Narcisse","Mauricie","-72.4727877755217","46.5622765634446"
"391 Rue Genest","G0X2Y0","Saint-Narcisse","Mauricie","-72.4753963379958","46.5694776666143"
"625 Rue des Prés","J7Z3N9","Saint-Jérôme","Laurentides","-73.9899246832314","45.78716812292777"
"290 Rue du Parc","J5J1Z6","Sainte-Sophie","Laurentides","-73.96200147093427","45.81892607889915"
"1986 Rue de Beaufort","J5L1E1","Saint-Jérôme","Laurentides","-74.04254311924099","45.79875142504078"
"295 Rue de Sainte-Paule","J7Z1A9","Saint-Jérôme","Laurentides","-74.00424775189674","45.79381652253747"
"547 Rue de l'Hémérocalle","J2H3A8","Granby","Estrie","-72.6892810643992","45.39649857786254"
"2632 Boulevard du Curé-Labelle","J0R1T0","Prévost","Laurentides","-74.0619223965508","45.83926024825688"
"1103 Rue de la Bécassine","J5L1E5","Saint-Jérôme","Laurentides","-74.03641117264421","45.75905221955082"
"389 Rue Laviolette","J7Y2T2","Saint-Jérôme","Laurentides","-74.00674224661427","45.77925730379872"
"1384 Côte Saint-André","J5J2S6","Sainte-Sophie","Laurentides","-74.00552540842389","45.83530893892126"
"2158 Boulevard Lafontaine","J7Y1T7","Saint-Jérôme","Laurentides","-74.01561188477594","45.80134334301684"
"445 Rue Aubry","J7Z1C6","Saint-Jérôme","Laurentides","-74.00039091492977","45.79250687872167"
"3225 Rue Godard","J5J2T5","Sainte-Sophie","Laurentides","-73.98814012062549","45.81967897079922"
"576 Rue Fournier","J7Z4V6","Saint-Jérôme","Laurentides","-74.00065732699079","45.78372791674907"
"294 Rue Melançon","J7Z4J5","Saint-Jérôme","Laurentides","-73.99789304951246","45.77565871309316"
"457 Rue des Pères","J2J0C8","Granby","Estrie","-72.77141651721236","45.39861530255294"
"1274 Chemin des 4e-et-5e-Rangs","J0Y1L0","Lac-Chicobi","Abitibi-Témiscamingue","-78.4709312761571","48.7777887766919"
